business_id,name,city,state,total_reviews,positive_reviews,negative_reviews,avg_sentiment_score,positive_percent
8mrSsF9x8kDebGiZ_V2kiQ,Battle Born Tattoo,Reno,NV,1,1,0,0.9998652935028076,100.0
8msUuroLQ1Tj-aNWgzIovQ,Malvern Pizza,Malvern,PA,1,1,0,0.9838657975196838,100.0
8sshLb4UU7emeUDvtJWnpA,DanceLine,Paoli,PA,1,1,0,0.9998290538787842,100.0
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,New Orleans,LA,8,8,0,0.9525182023644447,100.0
8usO-H5uFTzlISfGZN8rSg,Devon Donut & Bagel Company,Devon,PA,1,1,0,0.9997288584709167,100.0
8yDgFRYjTYdtBH9PVk9E_w,Amador Matchmaking,Santa Barbara,CA,1,1,0,0.9993680119514465,100.0
8zTCu7guUenvlLeKya0AXg,Bimmerworks,West Chester,PA,1,1,0,0.9966037273406982,100.0
8zUjBPx6hUtmTVeBBtqsyQ,Fitness Now!,Indianapolis,IN,1,0,1,0.9988196492195129,0.0
8zvsq2duG2u0rB7R8ZDeMg,Crest Honda,Nashville,TN,1,0,1,0.998543381690979,0.0
8zylrReA4CwjoPjAYMxXuA,The H Law Group,Santa Barbara,CA,1,1,0,0.9985263347625732,100.0
98wodesqiL8lCHJNFmFgDg,Cash & Carry Paper,Indianapolis,IN,1,1,0,0.9995707869529724,100.0
9A1ve-8MfJcUcOGQYCLlKA,Umami,Nashville,TN,2,1,1,0.9946807324886322,50.0
9HUpW8t-GfzZbEmfX_kWYQ,The Grove Hotel,Boise,ID,1,1,0,0.9996302127838135,100.0
9OG5YkX1g2GReZM0AskizA,Romano's Macaroni Grill,Reno,NV,2,1,1,0.9970934391021729,50.0
9PWXCCgVpTMNQERLUAl5fw,Silver Door Spa,Carmel,IN,1,1,0,0.9995386600494385,100.0
9V0LMtO1riRw9-pUuG4NFg,Delicia,Indianapolis,IN,4,1,3,0.9145128130912781,25.0
9XkgYvXhYibe85V6mNE_TQ,Winners Bar and Grill Nashville,Nashville,TN,2,2,0,0.9983682036399841,100.0
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,Philadelphia,PA,1,1,0,0.9995163679122925,100.0
9_m_iA3VAqGBJEW5XLc-5w,The Cuban Sandwich Shop,Indianapolis,IN,2,2,0,0.9998599290847778,100.0
9cJ9vOI-wmOBdfq_KyZnFw,Top Shop Automotive,Santa Barbara,CA,1,1,0,0.9998369216918945,100.0
9dW3CVyvnTXdkXg2AOyBfw,Birds Nest Cafe,New Orleans,LA,1,1,0,0.9995470643043518,100.0
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,Indianapolis,IN,1,0,1,0.9596072435379028,0.0
9gObo5ltOMo6UgsaXaHPWA,R2L,Philadelphia,PA,4,4,0,0.9990449696779251,100.0
9kjDMcm9zesdk5b-MQp0iw,Best Buy Harahan,New Orleans,LA,1,0,1,0.9997304081916809,0.0
9mE7Xp0hH6TMv3eaf2Ylxg,Red Pony,Franklin,TN,1,1,0,0.9998144507408142,100.0
9nkYaCQRyO0fi8SrXDFhGw,Rittenhouse Market,Philadelphia,PA,3,2,1,0.953391452630361,66.66666666666667
9wSJ2hu_ALVSPfuk7N9O8Q,Sicilian Trattoria,Elkins Park,PA,2,1,1,0.9856591820716858,50.0
A-8K66Kx7fMXkayG_3zdJQ,la Madeleine,Metairie,LA,1,1,0,0.9996356964111328,100.0
A21srfWbl97OWsCn2lK-0Q,El Gallo Grande,St. Petersburg,FL,1,1,0,0.9998151659965515,100.0
A2TDvUnOgCRKeyWN8V2WGg,WingHouse Bar & Grill,Largo,FL,1,0,1,0.7695171236991882,0.0
A2q7d-CBM2-81tVkmS4JMw,The Buffet,Reno,NV,1,1,0,0.8852185606956482,100.0
A7bjrO_5UCExdOvr8klrYg,Fixit Computer & iPhone Repair,Metairie,LA,1,1,0,0.9824663400650024,100.0
AC-AONCfwy55yZcpdoZJJQ,Signature Flight Support,Nashville,TN,1,1,0,0.9947804808616638,100.0
ADgeB1sfOGbzCR3LIi-4lg,Cafe Reconcile,New Orleans,LA,1,1,0,0.9997031092643738,100.0
AIuczSOGI3zX0kwGxtPApg,Romano's Macaroni Grill,Boise,ID,1,0,1,0.9797857403755188,0.0
AL3_t23te70PJpXklfw_HA,Newk's Eatery,Nashville,TN,1,0,1,0.9816572666168213,0.0
ARZroZoAl06oPux6tas5Wg,Pete's Car Wash Express LP,East Norriton,PA,1,0,1,0.9990264177322388,0.0
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,St Louis,MO,1,1,0,0.993550181388855,100.0
AWnzFqIrlkLAKTc46_zmEg,Mena's Palace,New Orleans,LA,3,2,1,0.9994698961575826,66.66666666666667
AYSZCdB7oUiKMaOy0yud6g,So Good Jewelry,Santa Barbara,CA,2,0,2,0.9976691007614136,0.0
AaRe9p02qoeAcSFLIkvNNQ,The Home Depot,New Castle,DE,1,0,1,0.9983556866645813,0.0
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,Clearwater,FL,1,1,0,0.999858021736145,100.0
AbbIoHhBEMZndmIm07L4Og,WinCo Foods,Reno,NV,1,0,1,0.9980397820472717,0.0
AbtYqoBGuvlWmR1gU0c3XA,Foodery,Philadelphia,PA,1,1,0,0.9901639819145203,100.0
AcAT1O_gxk_RH8nzEoHwdg,Nola Tan,New Orleans,LA,1,1,0,0.9981231093406677,100.0
AhcQA_ar0gDI_gGablg4WQ,Autozone,Saint Louis,MO,1,1,0,0.9992985725402832,100.0
AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,Philadelphia,PA,1,0,1,0.9728485941886902,0.0
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,Indianapolis,IN,1,1,0,0.9994285702705383,100.0
AoK_wXRDqiaiUcbA0d0MYg,Hand & Stone Massage and Facial Spa,Marlton,NJ,1,1,0,0.9997969269752502,100.0
Ar7pUJ56ihD9ZDEMmvoX6Q,CYCLEBAR,Plymouth Meeting,PA,1,1,0,0.9974351525306702,100.0
AtIGlkUITdQFhAG_JWp-Og,Cafe Bosna,Hermitage,TN,1,0,1,0.7077237367630005,0.0
AyGJNTLh9abu8R14mYPAjA,Kopper Kitchen,Boise,ID,1,1,0,0.9998809099197388,100.0
Az1Xl-Wz_VXgswIW4OyAGQ,Shops At Liberty Place,Philadelphia,PA,2,2,0,0.9961977303028107,100.0
AzseSGgDC6bVtMPEYo1CNQ,Creole Creamery,New Orleans,LA,7,6,1,0.9987490177154541,85.71428571428571
B-1tudB74EiffIDx7leEQw,Fifth Generation Home Inspection Services,New Orleans,LA,1,1,0,0.9996579885482788,100.0
B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,Philadelphia,PA,1,1,0,0.9995297193527222,100.0
B10mqANgHvL8gBteo1UhAA,Caruso's,Tucson,AZ,1,1,0,0.8932823538780212,100.0
B73uHrYlkCNOIS6JwGBqYg,Barrio Cuisine,Tucson,AZ,1,1,0,0.99978107213974,100.0
B7nlRFe3EeQwAWpUpefGHA,Provisions Coffee & Kitchen,Wesley Chapel,FL,1,1,0,0.9998611211776733,100.0
BMMcP9fBunmTyYY6XdtQtw,FIT n TAN,Saint Louis,MO,1,0,1,0.998711109161377,0.0
BVndHaLihEYbr76Z0CMEGw,Mamas Kitchen,Tampa,FL,2,2,0,0.9986388981342316,100.0
BWITd9JUXP3gSi1z3Y-z8g,In Riva,Philadelphia,PA,3,2,1,0.9872142473856608,66.66666666666667
Bda92vtAuK-FcXAw_D0Pxw,Koizi,New Port Richey,FL,1,0,1,0.999487042427063,0.0
BhVDlcm-qL5uJatFEyjiRw,Smith Volkswagen Service,Wilmington,DE,1,0,1,0.995672345161438,0.0
BiBwdFcG0ynK50_g7zJTOg,Chopt Creative Salad Co.,Brentwood,TN,1,1,0,0.9995343685150146,100.0
Bt7NBqA31uOI4H_hvasLLg,HORN'S EATERY,New Orleans,LA,1,1,0,0.9997883439064026,100.0
BvQ02tI-7gVAfQwHe_U3bA,Taco Bell,Green Valley,AZ,1,0,1,0.9972820281982422,0.0
BxhkoR6cscJwwex8gx31OA,Bar-B-Cutie,Madison,TN,1,1,0,0.9998499155044556,100.0
BxveuvYElRjEIuVNiJAEtA,Best in the West Nugget Rib Cook-Off,Sparks,NV,2,1,1,0.9949902296066284,50.0
C3dGeJ5FnETZ4rpwR5dQWw,BBQ BBQ,Horsham,PA,1,1,0,0.9996633529663086,100.0
C5Nwl3I2luh-k5ePQ-kLmw,Parker's Paws Animal Hospital,Nashville,TN,1,1,0,0.9997908473014832,100.0
C7ZNfxgDQWinNzRfTkevxg,The Men's Club Barber Shop,Philadelphia,PA,1,1,0,0.9994680285453796,100.0
CA5BOxKRDPGJgdUQ8OUOpw,Maynards,Tucson,AZ,4,4,0,0.9834708720445633,100.0
CAQFxeImeXVWnlBL4BzZwQ,Michaelangelo's Pizza Restaurant,Cherry Hill,NJ,1,1,0,0.988735020160675,100.0
CBGqxzHew6PveH_YdKLYpw,Voodoo Authentica,New Orleans,LA,1,0,1,0.9703009724617004,0.0
CJ3t6dw60CdpflWKe3b78Q,Benihana,Plymouth Meeting,PA,2,2,0,0.9966443181037903,100.0
CPFKi2lZJazP6IdtCdDDyg,Coffeebar,Reno,NV,3,3,0,0.9997524420420328,100.0
CPgWuWGZ4v2sZr5_-1kluw,Checkers,Philadelphia,PA,1,0,1,0.9997010827064514,0.0
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,Norristown,PA,1,0,1,0.9272278547286987,0.0
CTCYk-k84VA5vCkRgv03Dg,SLT - Philadelphia,Philadelphia,PA,1,1,0,0.9997187256813049,100.0
CUsM2ZJAMUkUsf5-G7Js7Q,Clayton Nail Spa,Clayton,MO,2,1,1,0.9984245598316193,50.0
CV1ZOJap9ZiEmtqgN3SKNQ,Wawa,Royersford,PA,1,0,1,0.6442762613296509,0.0
CVrU9WrUHs2SShb6RRMwVA,Xenos Candy 'N' Gifts,Philadelphia,PA,1,1,0,0.9997552037239075,100.0
CYJRj0lF120-WC3UKsuh5A,Cafe Fiorello's,West Chester,PA,1,1,0,0.9997261166572571,100.0
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,Philadelphia,PA,3,1,2,0.9959375262260437,33.333333333333336
CgjtA5DXxQBqWSvcC8zl6Q,Castillo Inn at the Beach,Santa Barbara,CA,2,1,1,0.9832148551940918,50.0
Cj4SH7N9HKtPhG_wp9ZiOA,TJ Smith's,Warrington,PA,1,1,0,0.9982093572616577,100.0
CjkxTRergWcYWb4SVW3gxw,Smokin' Out,Holiday,FL,2,2,0,0.9997073113918304,100.0
CmaMxRtf0NJxOR5r0Pw_mQ,B & C Market BBQ,Nashville,TN,1,1,0,0.9997641444206238,100.0
CmjvsiafnWH60fuYz2LCmA,Orange Tint and Graphics,Tampa,FL,1,1,0,0.9931222796440125,100.0
D4n4j_pBOhDJB6u1LRFaew,Dierbergs Markets,Saint Louis,MO,2,2,0,0.9969293475151062,100.0
D5V0Fawd6ODVgqCY8xngsw,Loews Philadelphia Hotel,Philadelphia,PA,3,3,0,0.9991496006647745,100.0
D9p7-HsY9llYP3BaCVg4DA,Cafe Soleil,St. Pete Beach,FL,1,1,0,0.9998564720153809,100.0
DAVoDOQCp7HdnVnVjkmujw,The ScyFli Smoke Shop and Glass Gallery,Mount Laurel,NJ,1,0,1,0.9937665462493896,0.0
DJJtybSWY0BygESsSrabqg,Texas Wieners,Philadelphia,PA,1,1,0,0.9992497563362122,100.0
DJim4p_UABTUcIKsZTxARg,Buffalo Exchange,New Orleans,LA,1,1,0,0.9985402822494507,100.0
DNkz1z53dS2CUUWI1Skg2g,Rollin' Oats Market,St. Petersburg,FL,1,1,0,0.9998534917831421,100.0
DNtXVS0xYn0n8Cscmj9JSg,Syberg's on Market,Saint Louis,MO,1,1,0,0.9944698810577393,100.0
DOl21AqtT74dUZ3kvXNNcA,Golden Triangle,Philadelphia,PA,1,1,0,0.9998743534088135,100.0
DOydgEG9DzmM74QSz4btFA,Wendy's,Fishers,IN,1,0,1,0.9983205199241638,0.0
DPG0mEHSfMMr53zR8mICGw,Pep Boys,Pinellas Park,FL,2,1,1,0.9990444481372833,50.0
DRr5xdfHtqgWfhmdTU1B8Q,London Grill,Philadelphia,PA,1,1,0,0.9998716115951538,100.0
DSbP-Z-khGxHnhu_0FqacQ,Complete Fitness Results,Brentwood,MO,1,1,0,0.999795138835907,100.0
DXYhpEv17mWqSqFjau7vhg,Eatalia,Philadelphia,PA,1,1,0,0.9998432397842407,100.0
DXnonn36Ug-YP9-xE4oIeA,Ambiance Salon & Spa,Riverview,FL,1,1,0,0.9995984435081482,100.0
DeVlppoc8dPBhOCPrm4wmg,Harry & Izzy's,Indianapolis,IN,2,2,0,0.998965710401535,100.0
Derr7dcpu_BRwl8OwGQtyg,Pizza Wings Steaks,Philadelphia,PA,1,1,0,0.9928983449935913,100.0
DnnPX9r4VoZB7X09I0KtSg,Smith & Murphy Events and Design House,Santa Barbara,CA,1,1,0,0.989856481552124,100.0
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,Philadelphia,PA,2,2,0,0.993909478187561,100.0
Dtuf4vD0znzwJW9vk3iTNw,Tomo Japanese Steakhouse and Sushi Bar,Indianapolis,IN,1,1,0,0.9998373985290527,100.0
DtxrbAIsSMs4Qshm99AFAQ,Reno Tahoe Shuttle,Reno,NV,1,1,0,0.9993472695350647,100.0
DuPRwh_pNsp4LkbICuF3Ig,Hilton Garden Inn Nashville Vanderbilt,Nashville,TN,1,0,1,0.9984098672866821,0.0
DuzsdCH0_Qrrs40qjj5dlg,Regal Cinema,Port Richey,FL,1,0,1,0.9995694756507874,0.0
Dv6RfXLYe1atjgz3Xf4GGw,HipCityVeg,Philadelphia,PA,5,4,1,0.9988873481750489,80.0
DvkSkF83xDONjkNIoEPRnQ,Greko Greek Street Food,Nashville,TN,1,1,0,0.9998738765716553,100.0
E-4t5Hoon6aVFTWDPz26fQ,Biscuits Cafe,Indianapolis,IN,1,1,0,0.9997854828834534,100.0
E9NdANM1gVijPPkl1K2CDg,Deluxe Hair Salon,Philadelphia,PA,1,1,0,0.9982839226722717,100.0
EAtdpksdWfWAaqh3XdnNNg,Essene Market & Café,Philadelphia,PA,1,1,0,0.977534294128418,100.0
EBn3U4mpnIRLIy2lKuilRQ,Logan's Roadhouse,Nashville,TN,1,0,1,0.9859885573387146,0.0
EDjEVzmoQVHzboFqC-M6Ew,Local Taco,Nashville,TN,2,1,1,0.9994848072528839,50.0
EERwPZdemE21aIwYsadjTg,Mirko Pasta,Nashville,TN,1,1,0,0.9996448755264282,100.0
EMzQIuFn8XWVgYbuoR4JDA,Garbonzo's Pizza,Meridian,ID,1,0,1,0.9993218183517456,0.0
EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,3,1,2,0.9822027683258057,33.333333333333336
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,Indianapolis,IN,4,4,0,0.9035615622997284,100.0
ET5hD0a-Gr6xitL70iK1NA,Culver's,Indianapolis,IN,2,1,1,0.9987893402576447,50.0
EWNsSQkF5YG88hQS0RdC9g,Skin Deep Spa,Tucson,AZ,1,1,0,0.996221661567688,100.0
E_7rpLYo6uvByCi1ji16Mw,Alley Pub,Nashville,TN,1,1,0,0.994664192199707,100.0
Ea2hPSFazxXITET4f6ZJhw,Beef 'O' Brady's,Lutz,FL,1,1,0,0.9997726082801819,100.0
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,Montecito,CA,1,1,0,0.9997765421867371,100.0
EbBQI254WN0AoH-y21-gCA,Nouvelle Beauty Bar,St. Petersburg,FL,1,1,0,0.9998595714569092,100.0
Edg22x3CZkIv0GUib2oEFA,Mellow Mushroom,New Orleans,LA,1,1,0,0.9989359974861145,100.0
EjwrtCJDCZBUS_uTvpHMSw,Skeeter's Pub,Blackwood,NJ,1,0,1,0.9961338043212891,0.0
EneM1oBFxncaR1nQCD3gYA,Heads & Tails Beauty Boutique,Philadelphia,PA,4,3,1,0.9993414878845215,75.0
EpREWeEpmR8f1qLHzzF0AA,Schlafly Bottleworks,Saint Louis,MO,1,1,0,0.9726123213768005,100.0
EqEcDeXqIq1YwnzHg_ZUFw,Frost Gelato,Tucson,AZ,2,2,0,0.9682865142822266,100.0
EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,Philadelphia,PA,2,1,1,0.9993103444576263,50.0
EtkNplbYROY-8nZz0YQbMQ,Roly Poly,Metairie,LA,1,1,0,0.9994202852249146,100.0
EwqQAb-UUN_BVrvnwr3hpg,Lee's Famous Recipe,Saint Louis,MO,1,0,1,0.9991995692253113,0.0
F0AAzMdhv2RyjwHVned5bQ,Hendel's,Florissant,MO,1,1,0,0.9998610019683838,100.0
F2C5ENuY8CXfgoW-gAMdDA,Revolucion,Indianapolis,IN,4,3,1,0.9981809258460999,75.0
F2T2Ef5kcZuyTyUcJyh0rQ,Timeout Sports Pub & Restaurant,Boise,ID,1,0,1,0.9982439279556274,0.0
F4zL3RYWlEhGLsns1xRR-A,Budget Motors,Reno,NV,1,1,0,0.999818742275238,100.0
F6lNQPwg4gyg76wNyimxjQ,Ride The Ducks,Philadelphia,PA,1,1,0,0.9996978044509888,100.0
F8yozE3NWnImNApHO347gQ,Marrakesh,Philadelphia,PA,6,5,1,0.9954963525136312,83.33333333333333
FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,2,1,1,0.9990693926811218,50.0
FJDvhCGIwKuohPOK7JfLuA,Key One,Tucson,AZ,1,1,0,0.9997332692146301,100.0
FKrP06TDAKtxNG1vrRQcQQ,Johnny Rockets,Philadelphia,PA,1,1,0,0.9994630217552185,100.0
FYw5uf26ry8-MuPKD10z0Q,Josef's Vienna Bakery & Cafe,Reno,NV,2,1,1,0.9972953200340271,50.0
Fbq_tc6W5uNmQNrInXpd5w,6 North Cafe,Ballwin,MO,1,1,0,0.8056355714797974,100.0
Fow_6iQxoWj46ojqcWnibA,Once Upon A Child,Indianapolis,IN,1,0,1,0.9985999464988708,0.0
FrjN8iGJBqRWhLW2E1brAg,Schnucks Telegraph,St. Louis,MO,1,0,1,0.9997155070304871,0.0
Fv_snoYk6oI_t_YfLM3MFA,Cathey's Coffee Bar,West Chester,PA,1,1,0,0.9998621940612793,100.0
G0xz3kyRhRi6oZl7KfR0pA,Esporta Fitness,East Norriton,PA,1,1,0,0.9991409778594971,100.0
G3u9BQ7cc-IcXOfNyFKmnw,Wasabi Sushi Bar,Warson Woods,MO,1,1,0,0.9973540306091309,100.0
G4P_3-Gj3b5pizqDmitP3w,Barbers On Broad,Philadelphia,PA,1,1,0,0.9972102046012878,100.0
G4mEyZGeS_4JOuAQWg2dJA,Brothers Pizza & Pasta,West Chester,PA,1,0,1,0.998485267162323,0.0
G6LoNkTHopeCB8mg1mG8Rw,Popeyes Louisiana Kitchen,Antioch,TN,1,0,1,0.993607759475708,0.0
G6kRQylkjNNE-yUXM2muBg,Brandon Bagels,Brandon,FL,1,1,0,0.8687359094619751,100.0
G84WORbq6Muqq2SIthWOeQ,Avis Rent A Car,Reno,NV,1,0,1,0.9993892908096313,0.0
GARXhK4SYVcI7drvqjj3kw,McKay's Mill Dental,Franklin,TN,1,0,1,0.9308733344078064,0.0
GApqfwJMxg4t2tk3K2PpMw,Zoes Kitchen,Tampa,FL,2,1,1,0.9328948855400085,50.0
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,New Orleans,LA,22,21,1,0.9847926687110554,95.45454545454545
GIq9z7R9e497A4kv6rGhPQ,iDope Philly,Philadelphia,PA,1,0,1,0.999119222164154,0.0
GJC3QI31IV5Q4kVHIM498Q,Dos Amores Mexican Cuisine,Newtown,PA,1,1,0,0.9988794922828674,100.0
GJRL2aR72jk7xnQh3hn1fA,Cracker Barrel Old Country Store,Plymouth Meeting,PA,1,1,0,0.999302864074707,100.0
GJnYFvk9kbM182bKMFSAvg,Peno,Clayton,MO,1,1,0,0.9998418092727661,100.0
GUMVStVaJfWmCIpQA4TtHg,Crazy Sushi,Philadelphia,PA,3,3,0,0.9916724562644958,100.0
GUNpbcLvHZLE3NpOifjNUQ,Slate,Philadelphia,PA,1,0,1,0.9987762570381165,0.0
GV-e7Op4aU98xkjjoKlRhA,Modesto Tapas Bar & Restaurant,Saint Louis,MO,2,2,0,0.9996442496776581,100.0
G_gkdBVK8N5Sp9CSGnYeMw,Shapiro's Delicatessen,Carmel,IN,1,1,0,0.9959712624549866,100.0
GdPuJOLseQ5fusebEnvSXw,Venus Spa,Metairie,LA,1,1,0,0.9998006224632263,100.0
GgkQtx8S_UvqO9vRJNqANA,Famous Szechuan Pavilion,Brentwood,MO,1,1,0,0.9990236759185791,100.0
GjKxDvRl-Z2h4Fccung2eQ,Pet Supermarket,Sparks,NV,1,0,1,0.9491066336631775,0.0
Gk2RW_SjR43QGCTJ-Tf1bw,Planet Fitness,Franklin,TN,1,1,0,0.9996902942657471,100.0
GoSWAE96VOBsOEkoz2aTkw,Sears,Wilmington,DE,1,0,1,0.9995304346084595,0.0
GphUtL7kAHxd1CXxntt-Jw,Starbucks,Bordentown,NJ,1,1,0,0.9994171857833862,100.0
GtfM73QC1y4_j8ghKPSt_w,Parrot Pete's,Harvey,LA,1,0,1,0.9509168267250061,0.0
Gw7UW0E2BguzL9suQnwDeg,SPOT Gourmet Burgers,Philadelphia,PA,2,2,0,0.999268651008606,100.0
Gw_PUqVT9e4AiC_kj9BJJw,Soup Dumplings STL,St. Louis,MO,2,1,1,0.97069051861763,50.0
GyC36Pn0Q1-qHnqXys6yFg,Cracker Barrel Old Country Store,Tampa,FL,1,1,0,0.9998186230659485,100.0
H-1qpp_77KggOAr9htUrEw,Cava Restaurant & Bar,Montecito,CA,1,0,1,0.9901334047317505,0.0
H2nFgEFitRk7ltE8IRH0xA,Taco Bell,Tampa,FL,1,1,0,0.9993990659713745,100.0
H3JjbID9Zhukpqr9uupHAA,Jackson's Bar & Bistro - Nashville,Nashville,TN,3,3,0,0.993566652139028,100.0
HA-X-YkTt9K7c-fkhE-g4Q,Spice Thai Cuisine,Doylestown,PA,1,0,1,0.9990559220314026,0.0
HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,Indianapolis,IN,1,1,0,0.9998533725738525,100.0
HCqmx4ENAZ76SAjoalj-MQ,Puckett's Grocery & Restaurant,Franklin,TN,2,2,0,0.9991390109062195,100.0
HDuR_Dtb5xLQyTbz53DJ9Q,Dove Mountain Brewing,Marana,AZ,1,1,0,0.9080034494400024,100.0
HJhFyeLCGJTe4UCEniG5XQ,Dolan Mazda,Reno,NV,1,1,0,0.9962072372436523,100.0
HKbRmIZDRqeC6obLG0k_DQ,Jack in the Box,Nashville,TN,1,0,1,0.9953418970108032,0.0
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,Philadelphia,PA,1,1,0,0.9993883371353149,100.0
HUp0fqvl0XbZmrCp5FfBjw,Fresh Gulf Seafood,Philadelphia,PA,1,1,0,0.997266411781311,100.0
HVtsnFYAHqqPhJ1-rlWPFQ,Hahka Kitchens,Goleta,CA,1,1,0,0.9985607266426086,100.0
HbZDCqcp3wWEJ21M9sfTXw,Orchids Thai Restaurant,Port Richey,FL,1,1,0,0.9998903274536133,100.0
HlSve6o5TAXbl4UDwCfcFw,Sonic Drive-In,Nashville,TN,1,1,0,0.9993245601654053,100.0
Hpe-2Omu5-U3S2NrouHcdQ,Moreno Bakery,Brandon,FL,1,1,0,0.9997038245201111,100.0
Hr2uEAG9O2q0nDwEs4cExg,Palace of Asia,Cherry Hill,NJ,1,1,0,0.9998433589935303,100.0
HrIbP2-jdRJAU92yqyDmyw,Genoa Pizza and Grill,Glenolden,PA,1,0,1,0.9995668530464172,0.0
HuxNO6TXUn1zcnCv5jpEbw,Om Eyebrows,Indianapolis,IN,1,1,0,0.9940020442008972,100.0
I-nd4rixEsqUQssiszX67g,Osborne's Bi-Rite,Nashville,TN,1,1,0,0.9985815286636353,100.0
I0I2mkCOPTYVSLpc8A8VVw,Compère Lapin,New Orleans,LA,2,2,0,0.9041412174701691,100.0
I13c2-Yo7hn2BKwCI81HSQ,Bellacino's Pizza & Grinders,Saint Louis,MO,1,0,1,0.9985302686691284,0.0
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,1,1,0,0.998375654220581,100.0
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,Nashville,TN,2,2,0,0.9924176931381226,100.0
I3LSnL6UfkgoslMzXSYvDA,Anthropologie,Philadelphia,PA,1,0,1,0.9650395512580872,0.0
I3nzb6O33IDZ6tp3Er0iIA,Reno Events Center,Reno,NV,1,1,0,0.978307843208313,100.0
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,Philadelphia,PA,3,3,0,0.9997732837994894,100.0
I6L0Zxi5Ww0zEWSAVgngeQ,Cafe Beignet on Bourbon Street,New Orleans,LA,4,4,0,0.9989307522773743,100.0
I7Wem5soprhYJhM2BhZNEQ,Lily of the Valley Cupcakery,Glenside,PA,1,1,0,0.9998502731323242,100.0
I8eSWVzc_y9ORuKWgl07Tw,European Wax Center,Philadelphia,PA,2,1,1,0.999489814043045,50.0
I9DCtzUgR4gamBFMVsdY8g,Capital Beer,Philadelphia,PA,1,1,0,0.9906558394432068,100.0
IAyHcNx5IHoLf3V4dlgFCw,Pagoda Noodle Cafe,Philadelphia,PA,1,1,0,0.9995399713516235,100.0
IBu2akNi2RhEnTwTgPZbmw,Champion Chevrolet,Reno,NV,1,1,0,0.9737758040428162,100.0
ICqgjbOpBD9SUtE5PQC9sA,Captain Bill's Oyster Bar,Treasure Island,FL,1,1,0,0.9996446371078491,100.0
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,Santa Barbara,CA,2,2,0,0.9990881979465485,100.0
IFKCqDKdrAOtph_TEi8ycw,Jack Patrick's Bar & Grill,Saint Louis,MO,1,0,1,0.9969819188117981,0.0
IH_ZeeTh13jQURbh31d1Kw,Bui's,Philadelphia,PA,1,1,0,0.9930700659751892,100.0
INWHqjudS0vDcVKlHyz69A,Shere-E-Punjab,Drexel Hill,PA,1,1,0,0.9986143112182617,100.0
IW_uYAP59YwLVurBUfhs4A,Ratchada Thai Restaurant and Sushi Bar,St. Petersburg,FL,1,1,0,0.9980828762054443,100.0
IYzBKfT_JolGL-MA4STQYA,Three  Flags Tavern,Saint Louis,MO,3,3,0,0.9992609222730001,100.0
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,Des Peres,MO,2,1,1,0.9864652752876282,50.0
IzZSPrxML6TucW-iD1PrNw,Pump It Up - Tucson,Tucson,AZ,1,1,0,0.9998356103897095,100.0
J3KU2B0A-_kKM2vlQGCuHA,Spot's Pet Supply & Dog Wash,Nashville,TN,1,1,0,0.9996520280838013,100.0
J7LVwG2NNQG5RW1fVgQaZA,Snyder Ace Hardware,Media,PA,1,0,1,0.9891347885131836,0.0
JBGNJR4pBRiyThsoKWsdnQ,St. Louis Bread,Creve Coeur,MO,1,1,0,0.9994705319404602,100.0
JJNCJWaH2KV44r9aeEBlqA,Indiana City Brewing,Indianapolis,IN,1,1,0,0.9996747970581055,100.0
JLggLAox_ABHrGERr2zybw,Adolf Biecker Spa/Salon,Philadelphia,PA,1,1,0,0.99974125623703,100.0
JLixvCikc5JYGcnvaqHoJg,21st Amendment at La Louisiane,New Orleans,LA,2,1,1,0.9993734955787659,50.0
JQz0_R70G3bjQ5dRqrhxKQ,Wildflower Cafe,Clearwater,FL,3,2,1,0.8852212031682333,66.66666666666667
